TITLE="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" VARIABLES="x", "y", "z", "u", "v", "w", "vmag" ZONE T="Solution_n=29Re=100_DIAG=0_2RT_M=0.250.dat" I=29 J=29 K=29 F=POINT
0.0000000000, 8.0000000000, 18.0000000000, -0.0000000000, 0.0000000000, -0.0000899374, 0.0000899374
0.0000000000, 8.0000000000, 19.0000000000, 0.0000000000, -0.0000000000, -0.0000909322, 0.0000909322
0.0000000000, 8.0000000000, 20.0000000000, 0.0000000000, 0.0000000000, -0.0000918019, 0.0000918019
0.0000000000, 8.0000000000, 21.0000000000, 0.0000000000, -0.0000000000, -0.0000921778, 0.0000921778
0.0000000000, 8.0000000000, 22.0000000000, -0.0000000000, -0.0000000000, -0.0000915710, 0.0000915710
0.0000000000, 8.0000000000, 23.0000000000, 0.0000000000, 0.0000000000, -0.0000893519, 0.0000893519
0.0000000000, 8.0000000000, 24.0000000000, 0.0000000000, -0.0000000000, -0.0000847262, 0.0000847262
0.0000000000, 8.0000000000, 25.0000000000, -0.0000000000, 0.0000000000, -0.0000767062, 0.0000767062
0.0000000000, 8.0000000000, 26.0000000000, 0.0000000000, 0.0000000000, -0.0000640819, 0.0000640819
0.0000000000, 8.0000000000, 27.0000000000, 0.0000000000, -0.0000000000, -0.0000454073, 0.0000454073
0.0000000000, 8.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 9.0000000000, 0.0000000000, -0.0000000000, -0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 9.0000000000, 1.0000000000, 0.0000000000, -0.0000000000, -0.0000588063, 0.0000588063
0.0000000000, 9.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, -0.0000795334, 0.0000795334
0.0000000000, 9.0000000000, 3.0000000000, 0.0000000000, 0.0000000000, -0.0000979964, 0.0000979964
0.0000000000, 9.0000000000, 4.0000000000, 0.0000000000, 0.0000000000, -0.0001112199, 0.0001112199
0.0000000000, 9.0000000000, 5.0000000000, -0.0000000000, 0.0000000000, -0.0001196683, 0.0001196683
0.0000000000, 9.0000000000, 6.0000000000, 0.0000000000, 0.0000000000, -0.0001244817, 0.0001244817
0.0000000000, 9.0000000000, 7.0000000000, 0.0000000000, -0.0000000000, -0.0001266878, 0.0001266878
0.0000000000, 9.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, -0.0001271150, 0.0001271150
0.0000000000, 9.0000000000, 9.0000000000, 0.0000000000, -0.0000000000, -0.0001264139, 0.0001264139
0.0000000000, 9.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, -0.0001250881, 0.0001250881
0.0000000000, 9.0000000000, 11.0000000000, 0.0000000000, -0.0000000000, -0.0001235204, 0.0001235204
0.0000000000, 9.0000000000, 12.0000000000, 0.0000000000, 0.0000000000, -0.0001219936, 0.0001219936
0.0000000000, 9.0000000000, 13.0000000000, 0.0000000000, -0.0000000000, -0.0001207076, 0.0001207076
0.0000000000, 9.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, -0.0001197915, 0.0001197915
0.0000000000, 9.0000000000, 15.0000000000, -0.0000000000, -0.0000000000, -0.0001193110, 0.0001193110
0.0000000000, 9.0000000000, 16.0000000000, 0.0000000000, 0.0000000000, -0.0001192720, 0.0001192720
0.0000000000, 9.0000000000, 17.0000000000, 0.0000000000, -0.0000000000, -0.0001196186, 0.0001196186
0.0000000000, 9.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, -0.0001202267, 0.0001202267
0.0000000000, 9.0000000000, 19.0000000000, 0.0000000000, 0.0000000000, -0.0001208920, 0.0001208920
0.0000000000, 9.0000000000, 20.0000000000, 0.0000000000, 0.0000000000, -0.0001213132, 0.0001213132
0.0000000000, 9.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, -0.0001210705, 0.0001210705
0.0000000000, 9.0000000000, 22.0000000000, 0.0000000000, -0.0000000000, -0.0001195987, 0.0001195987
0.0000000000, 9.0000000000, 23.0000000000, 0.0000000000, 0.0000000000, -0.0001161545, 0.0001161545
0.0000000000, 9.0000000000, 24.0000000000, 0.0000000000, -0.0000000000, -0.0001097720, 0.0001097720
0.0000000000, 9.0000000000, 25.0000000000, 0.0000000000, 0.0000000000, -0.0000991991, 0.0000991991
0.0000000000, 9.0000000000, 26.0000000000, -0.0000000000, -0.0000000000, -0.0000827968, 0.0000827968
0.0000000000, 9.0000000000, 27.0000000000, 0.0000000000, -0.0000000000, -0.0000583429, 0.0000583429
0.0000000000, 9.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 10.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, -0.0000703818, 0.0000703818
0.0000000000, 10.0000000000, 2.0000000000, 0.0000000000, -0.0000000000, -0.0000984326, 0.0000984326
0.0000000000, 10.0000000000, 3.0000000000, 0.0000000000, -0.0000000000, -0.0001217119, 0.0001217119
0.0000000000, 10.0000000000, 4.0000000000, -0.0000000000, 0.0000000000, -0.0001382030, 0.0001382030
0.0000000000, 10.0000000000, 5.0000000000, 0.0000000000, 0.0000000000, -0.0001489348, 0.0001489348
0.0000000000, 10.0000000000, 6.0000000000, 0.0000000000, 0.0000000000, -0.0001553718, 0.0001553718
0.0000000000, 10.0000000000, 7.0000000000, 0.0000000000, 0.0000000000, -0.0001587435, 0.0001587435
0.0000000000, 10.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, -0.0001600097, 0.0001600097
0.0000000000, 10.0000000000, 9.0000000000, -0.0000000000, 0.0000000000, -0.0001599079, 0.0001599079
0.0000000000, 10.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, -0.0001590003, 0.0001590003
0.0000000000, 10.0000000000, 11.0000000000, 0.0000000000, 0.0000000000, -0.0001577090, 0.0001577090
0.0000000000, 10.0000000000, 12.0000000000, 0.0000000000, 0.0000000000, -0.0001563438, 0.0001563438
0.0000000000, 10.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, -0.0001551225, 0.0001551225
0.0000000000, 10.0000000000, 14.0000000000, 0.0000000000, -0.0000000000, -0.0001541855, 0.0001541855
0.0000000000, 10.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0001536052, 0.0001536052
0.0000000000, 10.0000000000, 16.0000000000, 0.0000000000, -0.0000000000, -0.0001533896, 0.0001533896
0.0000000000, 10.0000000000, 17.0000000000, -0.0000000000, -0.0000000000, -0.0001534802, 0.0001534802
0.0000000000, 10.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, -0.0001537439, 0.0001537439
0.0000000000, 10.0000000000, 19.0000000000, 0.0000000000, 0.0000000000, -0.0001539591, 0.0001539591
0.0000000000, 10.0000000000, 20.0000000000, 0.0000000000, -0.0000000000, -0.0001537947, 0.0001537947
0.0000000000, 10.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, -0.0001527821, 0.0001527821
0.0000000000, 10.0000000000, 22.0000000000, 0.0000000000, 0.0000000000, -0.0001502797, 0.0001502797
0.0000000000, 10.0000000000, 23.0000000000, 0.0000000000, -0.0000000000, -0.0001454251, 0.0001454251
0.0000000000, 10.0000000000, 24.0000000000, 0.0000000000, 0.0000000000, -0.0001370689, 0.0001370689
0.0000000000, 10.0000000000, 25.0000000000, 0.0000000000, 0.0000000000, -0.0001236712, 0.0001236712
0.0000000000, 10.0000000000, 26.0000000000, -0.0000000000, 0.0000000000, -0.0001031236, 0.0001031236
0.0000000000, 10.0000000000, 27.0000000000, -0.0000000000, 0.0000000000, -0.0000723559, 0.0000723559
0.0000000000, 10.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 11.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 11.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, -0.0000827762, 0.0000827762
0.0000000000, 11.0000000000, 2.0000000000, 0.0000000000, -0.0000000000, -0.0001187069, 0.0001187069
0.0000000000, 11.0000000000, 3.0000000000, 0.0000000000, 0.0000000000, -0.0001471565, 0.0001471565
0.0000000000, 11.0000000000, 4.0000000000, 0.0000000000, 0.0000000000, -0.0001671649, 0.0001671649
0.0000000000, 11.0000000000, 5.0000000000, 0.0000000000, 0.0000000000, -0.0001803761, 0.0001803761
0.0000000000, 11.0000000000, 6.0000000000, 0.0000000000, 0.0000000000, -0.0001886023, 0.0001886023
0.0000000000, 11.0000000000, 7.0000000000, 0.0000000000, 0.0000000000, -0.0001932862, 0.0001932862
0.0000000000, 11.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, -0.0001955231, 0.0001955231
0.0000000000, 11.0000000000, 9.0000000000, 0.0000000000, 0.0000000000, -0.0001961379, 0.0001961379
0.0000000000, 11.0000000000, 10.0000000000, 0.0000000000, -0.0000000000, -0.0001957496, 0.0001957496
0.0000000000, 11.0000000000, 11.0000000000, 0.0000000000, -0.0000000000, -0.0001948172, 0.0001948172
0.0000000000, 11.0000000000, 12.0000000000, 0.0000000000, -0.0000000000, -0.0001936744, 0.0001936744
0.0000000000, 11.0000000000, 13.0000000000, 0.0000000000, -0.0000000000, -0.0001925547, 0.0001925547
0.0000000000, 11.0000000000, 14.0000000000, 0.0000000000, -0.0000000000, -0.0001916088, 0.0001916088
0.0000000000, 11.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0001909153, 0.0001909153
0.0000000000, 11.0000000000, 16.0000000000, 0.0000000000, 0.0000000000, -0.0001904849, 0.0001904849
0.0000000000, 11.0000000000, 17.0000000000, 0.0000000000, -0.0000000000, -0.0001902584, 0.0001902584
0.0000000000, 11.0000000000, 18.0000000000, 0.0000000000, -0.0000000000, -0.0001900963, 0.0001900963
0.0000000000, 11.0000000000, 19.0000000000, 0.0000000000, -0.0000000000, -0.0001897628, 0.0001897628
0.0000000000, 11.0000000000, 20.0000000000, 0.0000000000, 0.0000000000, -0.0001888995, 0.0001888995
0.0000000000, 11.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, -0.0001869909, 0.0001869909
0.0000000000, 11.0000000000, 22.0000000000, 0.0000000000, -0.0000000000, -0.0001833180, 0.0001833180
0.0000000000, 11.0000000000, 23.0000000000, 0.0000000000, 0.0000000000, -0.0001768944, 0.0001768944
0.0000000000, 11.0000000000, 24.0000000000, 0.0000000000, 0.0000000000, -0.0001663752, 0.0001663752
0.0000000000, 11.0000000000, 25.0000000000, 0.0000000000, 0.0000000000, -0.0001499112, 0.0001499112
0.0000000000, 11.0000000000, 26.0000000000, 0.0000000000, -0.0000000000, -0.0001248880, 0.0001248880
0.0000000000, 11.0000000000, 27.0000000000, -0.0000000000, -0.0000000000, -0.0000873233, 0.0000873233
0.0000000000, 11.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 12.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 12.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, -0.0000958844, 0.0000958844
0.0000000000, 12.0000000000, 2.0000000000, 0.0000000000, -0.0000000000, -0.0001401976, 0.0001401976
0.0000000000, 12.0000000000, 3.0000000000, 0.0000000000, -0.0000000000, -0.0001741260, 0.0001741260
0.0000000000, 12.0000000000, 4.0000000000, 0.0000000000, -0.0000000000, -0.0001978624, 0.0001978624
0.0000000000, 12.0000000000, 5.0000000000, 0.0000000000, 0.0000000000, -0.0002137121, 0.0002137121
0.0000000000, 12.0000000000, 6.0000000000, 0.0000000000, -0.0000000000, -0.0002238573, 0.0002238573
0.0000000000, 12.0000000000, 7.0000000000, -0.0000000000, 0.0000000000, -0.0002299646, 0.0002299646
0.0000000000, 12.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, -0.0002332695, 0.0002332695
0.0000000000, 12.0000000000, 9.0000000000, 0.0000000000, -0.0000000000, -0.0002346864, 0.0002346864
0.0000000000, 12.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, -0.0002348904, 0.0002348904
0.0000000000, 12.0000000000, 11.0000000000, -0.0000000000, 0.0000000000, -0.0002343762, 0.0002343762
0.0000000000, 12.0000000000, 12.0000000000, 0.0000000000, -0.0000000000, -0.0002334998, 0.0002334998
0.0000000000, 12.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, -0.0002325090, 0.0002325090
0.0000000000, 12.0000000000, 14.0000000000, -0.0000000000, 0.0000000000, -0.0002315636, 0.0002315636
0.0000000000, 12.0000000000, 15.0000000000, -0.0000000000, -0.0000000000, -0.0002307482, 0.0002307482
0.0000000000, 12.0000000000, 16.0000000000, 0.0000000000, 0.0000000000, -0.0002300771, 0.0002300771
0.0000000000, 12.0000000000, 17.0000000000, 0.0000000000, -0.0000000000, -0.0002294908, 0.0002294908
0.0000000000, 12.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, -0.0002288459, 0.0002288459
0.0000000000, 12.0000000000, 19.0000000000, 0.0000000000, 0.0000000000, -0.0002278937, 0.0002278937
0.0000000000, 12.0000000000, 20.0000000000, 0.0000000000, 0.0000000000, -0.0002262504, 0.0002262504
0.0000000000, 12.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, -0.0002233540, 0.0002233540
0.0000000000, 12.0000000000, 22.0000000000, 0.0000000000, -0.0000000000, -0.0002184057, 0.0002184057
0.0000000000, 12.0000000000, 23.0000000000, -0.0000000000, 0.0000000000, -0.0002102894, 0.0002102894
0.0000000000, 12.0000000000, 24.0000000000, 0.0000000000, -0.0000000000, -0.0001974528, 0.0001974528
0.0000000000, 12.0000000000, 25.0000000000, -0.0000000000, -0.0000000000, -0.0001777167, 0.0001777167
0.0000000000, 12.0000000000, 26.0000000000, 0.0000000000, 0.0000000000, -0.0001479265, 0.0001479265
0.0000000000, 12.0000000000, 27.0000000000, 0.0000000000, -0.0000000000, -0.0001031310, 0.0001031310
0.0000000000, 12.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 13.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, -0.0001096215, 0.0001096215
0.0000000000, 13.0000000000, 2.0000000000, -0.0000000000, 0.0000000000, -0.0001627753, 0.0001627753
0.0000000000, 13.0000000000, 3.0000000000, -0.0000000000, 0.0000000000, -0.0002024463, 0.0002024463
0.0000000000, 13.0000000000, 4.0000000000, 0.0000000000, -0.0000000000, -0.0002300770, 0.0002300770
0.0000000000, 13.0000000000, 5.0000000000, -0.0000000000, 0.0000000000, -0.0002486806, 0.0002486806
0.0000000000, 13.0000000000, 6.0000000000, 0.0000000000, 0.0000000000, -0.0002608297, 0.0002608297
0.0000000000, 13.0000000000, 7.0000000000, 0.0000000000, 0.0000000000, -0.0002684262, 0.0002684262
0.0000000000, 13.0000000000, 8.0000000000, 0.0000000000, 0.0000000000, -0.0002728526, 0.0002728526
0.0000000000, 13.0000000000, 9.0000000000, 0.0000000000, -0.0000000000, -0.0002751162, 0.0002751162
0.0000000000, 13.0000000000, 10.0000000000, -0.0000000000, 0.0000000000, -0.0002759500, 0.0002759500
0.0000000000, 13.0000000000, 11.0000000000, 0.0000000000, 0.0000000000, -0.0002758844, 0.0002758844
0.0000000000, 13.0000000000, 12.0000000000, -0.0000000000, 0.0000000000, -0.0002752975, 0.0002752975
0.0000000000, 13.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, -0.0002744505, 0.0002744505
0.0000000000, 13.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, -0.0002735118, 0.0002735118
0.0000000000, 13.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0002725717, 0.0002725717
0.0000000000, 13.0000000000, 16.0000000000, 0.0000000000, 0.0000000000, -0.0002716480, 0.0002716480
0.0000000000, 13.0000000000, 17.0000000000, 0.0000000000, 0.0000000000, -0.0002706821, 0.0002706821
0.0000000000, 13.0000000000, 18.0000000000, 0.0000000000, 0.0000000000, -0.0002695268, 0.0002695268
0.0000000000, 13.0000000000, 19.0000000000, 0.0000000000, -0.0000000000, -0.0002679219, 0.0002679219
0.0000000000, 13.0000000000, 20.0000000000, -0.0000000000, 0.0000000000, -0.0002654581, 0.0002654581
0.0000000000, 13.0000000000, 21.0000000000, 0.0000000000, 0.0000000000, -0.0002615258, 0.0002615258
0.0000000000, 13.0000000000, 22.0000000000, 0.0000000000, 0.0000000000, -0.0002552430, 0.0002552430
0.0000000000, 13.0000000000, 23.0000000000, 0.0000000000, 0.0000000000, -0.0002453561, 0.0002453561
0.0000000000, 13.0000000000, 24.0000000000, 0.0000000000, -0.0000000000, -0.0002300918, 0.0002300918
0.0000000000, 13.0000000000, 25.0000000000, 0.0000000000, -0.0000000000, -0.0002069196, 0.0002069196
0.0000000000, 13.0000000000, 26.0000000000, -0.0000000000, 0.0000000000, -0.0001721113, 0.0001721113
0.0000000000, 13.0000000000, 27.0000000000, 0.0000000000, -0.0000000000, -0.0001196949, 0.0001196949
0.0000000000, 13.0000000000, 28.0000000000, 0.0000000000, 0.0000000000, -0.0000000000, 0.0000000000
0.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 14.0000000000, 1.0000000000, 0.0000000000, 0.0000000000, -0.0001239516, 0.0001239516
0.0000000000, 14.0000000000, 2.0000000000, 0.0000000000, 0.0000000000, -0.0001863824, 0.0001863824
0.0000000000, 14.0000000000, 3.0000000000, 0.0000000000, -0.0000000000, -0.0002320188, 0.0002320188
0.0000000000, 14.0000000000, 4.0000000000, 0.0000000000, -0.0000000000, -0.0002636622, 0.0002636622
0.0000000000, 14.0000000000, 5.0000000000, -0.0000000000, 0.0000000000, -0.0002850819, 0.0002850819
0.0000000000, 14.0000000000, 6.0000000000, -0.0000000000, -0.0000000000, -0.0002992639, 0.0002992639
0.0000000000, 14.0000000000, 7.0000000000, 0.0000000000, 0.0000000000, -0.0003083588, 0.0003083588
0.0000000000, 14.0000000000, 8.0000000000, 0.0000000000, -0.0000000000, -0.0003139057, 0.0003139057
0.0000000000, 14.0000000000, 9.0000000000, 0.0000000000, -0.0000000000, -0.0003170108, 0.0003170108
0.0000000000, 14.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, -0.0003184688, 0.0003184688
0.0000000000, 14.0000000000, 11.0000000000, 0.0000000000, -0.0000000000, -0.0003188478, 0.0003188478
0.0000000000, 14.0000000000, 12.0000000000, 0.0000000000, -0.0000000000, -0.0003185485, 0.0003185485
0.0000000000, 14.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, -0.0003178454, 0.0003178454
0.0000000000, 14.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, -0.0003169153, 0.0003169153
0.0000000000, 14.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0003158538, 0.0003158538
0.0000000000, 14.0000000000, 16.0000000000, 0.0000000000, -0.0000000000, -0.0003146820, 0.0003146820
0.0000000000, 14.0000000000, 17.0000000000, -0.0000000000, 0.0000000000, -0.0003133423, 0.0003133423
0.0000000000, 14.0000000000, 18.0000000000, 0.0000000000, -0.0000000000, -0.0003116838, 0.0003116838
0.0000000000, 14.0000000000, 19.0000000000, -0.0000000000, 0.0000000000, -0.0003094346, 0.0003094346
0.0000000000, 14.0000000000, 20.0000000000, 0.0000000000, -0.0000000000, -0.0003061591, 0.0003061591
0.0000000000, 14.0000000000, 21.0000000000, 0.0000000000, -0.0000000000, -0.0003011972, 0.0003011972
0.0000000000, 14.0000000000, 22.0000000000, 0.0000000000, 0.0000000000, -0.0002935781, 0.0002935781
0.0000000000, 14.0000000000, 23.0000000000, 0.0000000000, 0.0000000000, -0.0002819005, 0.0002819005
0.0000000000, 14.0000000000, 24.0000000000, 0.0000000000, 0.0000000000, -0.0002641538, 0.0002641538
0.0000000000, 14.0000000000, 25.0000000000, 0.0000000000, -0.0000000000, -0.0002374305, 0.0002374305
0.0000000000, 14.0000000000, 26.0000000000, 0.0000000000, 0.0000000000, -0.0001973923, 0.0001973923
0.0000000000, 14.0000000000, 27.0000000000, 0.0000000000, 0.0000000000, -0.0001369937, 0.0001369937
0.0000000000, 14.0000000000, 28.0000000000, 0.0000000000, -0.0000000000, -0.0000000000, 0.0000000000
0.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000, 0.0000000000
0.0000000000, 15.0000000000, 1.0000000000, 0.0000000000, -0.0000000000, -0.0001389338, 0.0001389338
0.0000000000, 15.0000000000, 2.0000000000, -0.0000000000, -0.0000000000, -0.0002110999, 0.0002110999
0.0000000000, 15.0000000000, 3.0000000000, 0.0000000000, 0.0000000000, -0.0002628943, 0.0002628943
0.0000000000, 15.0000000000, 4.0000000000, 0.0000000000, 0.0000000000, -0.0002986163, 0.0002986163
0.0000000000, 15.0000000000, 5.0000000000, 0.0000000000, -0.0000000000, -0.0003228507, 0.0003228507
0.0000000000, 15.0000000000, 6.0000000000, 0.0000000000, -0.0000000000, -0.0003390252, 0.0003390252
0.0000000000, 15.0000000000, 7.0000000000, 0.0000000000, 0.0000000000, -0.0003495578, 0.0003495578
0.0000000000, 15.0000000000, 8.0000000000, -0.0000000000, 0.0000000000, -0.0003561578, 0.0003561578
0.0000000000, 15.0000000000, 9.0000000000, -0.0000000000, 0.0000000000, -0.0003600396, 0.0003600396
0.0000000000, 15.0000000000, 10.0000000000, 0.0000000000, 0.0000000000, -0.0003620660, 0.0003620660
0.0000000000, 15.0000000000, 11.0000000000, 0.0000000000, -0.0000000000, -0.0003628460, 0.0003628460
0.0000000000, 15.0000000000, 12.0000000000, 0.0000000000, 0.0000000000, -0.0003628041, 0.0003628041
0.0000000000, 15.0000000000, 13.0000000000, 0.0000000000, 0.0000000000, -0.0003622284, 0.0003622284
0.0000000000, 15.0000000000, 14.0000000000, 0.0000000000, 0.0000000000, -0.0003613038, 0.0003613038
0.0000000000, 15.0000000000, 15.0000000000, 0.0000000000, 0.0000000000, -0.0003601305, 0.0003601305
0.0000000000, 15.0000000000, 16.0000000000, 0.0000000000, -0.0000000000, -0.0003587326, 0.0003587326
